Rank,Name,Wallet,Shards,wShards,Odyssey Drop
1296,0x0da5…737e,0x0da5…737e,0,89500,265.6987163
1297,EliteCity - Marsbar,0xcab7…ad92,11600,89000,264.2143659
1298,0x1962…05b3,0x1962…05b3,2800,88500,262.7300156
1299,0x6fd0…8905,0x6fd0…8905,0,88300,262.1362754
1300,0xd510…92d2,0xd510…92d2,0,88300,262.1362754
1301,0x584b…5faf,0x584b…5faf,0,87900,260.9487951
1302,Cortezz,0x50eb…d74b,14700,87600,260.0581849
1303,0x1420…1873,0x1420…1873,0,86600,257.0894841
1304,Scoriox,0x5901…0171,9500,86300,256.1988739
1305,0x16a0…912b,0x16a0…912b,0,86200,255.9020038
1306,0x04c6…3955,0x04c6…3955,0,86000,255.3082637
1307,TYCOON84,0xf19f…0cd0,4700,85800,254.7145236
1308,0x1bc6…e824,0x1bc6…e824,0,85800,254.7145236
1309,0xa23f…763a,0xa23f…763a,0,85800,254.7145236
1310,SandrothaGreat,0xfb2a…a4fb,7200,85800,254.7145236
1311,0x759a…da67,0x759a…da67,0,85800,254.7145236
1312,denloot,0x4474…ea59,4600,85800,254.7145236
1313,T2,0xa15c…828b,3500,85800,254.7145236
1314,Born To Be WILD,0xa4ec…c64f,29000,85800,254.7145236
1315,0xf3e7…062c,0xf3e7…062c,0,85800,254.7145236
1316,0xfc93…eea0,0xfc93…eea0,315,85800,254.7145236
1317,0xd016…6276,0xd016…6276,0,85800,254.7145236
1318,0x8be9…0389,0x8be9…0389,0,85800,254.7145236
1319,0xd69b…a954,0xd69b…a954,0,85800,254.7145236
1320,0xfa1f…5d21,0xfa1f…5d21,0,85800,254.7145236
1321,0x53a5…bd97,0x53a5…bd97,0,85800,254.7145236
1322,0x5fc5…9c8e,0x5fc5…9c8e,0,85800,254.7145236
1323,0x5d4f…5434,0x5d4f…5434,0,85800,254.7145236
1324,0x7944…330e,0x7944…330e,0,85800,254.7145236
1325,0x8292…579b,0x8292…579b,0,85800,254.7145236
1326,Jeremy Wilder,0x4c13…257d,1100,85800,254.7145236
1327,0x8aff…be88,0x8aff…be88,0,85800,254.7145236
1328,0x7c5e…70ea,0x7c5e…70ea,0,85800,254.7145236
1329,0xd63b…0340,0xd63b…0340,0,85800,254.7145236
1330,0x0017…10e7,0x0017…10e7,0,85700,254.4176535
1331,0x3ea7…23b4,0x3ea7…23b4,0,85700,254.4176535
1332,Thanatos,0x10bb…05c4,29400,85700,254.4176535
1333,0x4b8e…1c80,0x4b8e…1c80,0,85700,254.4176535
1334,0xbb0d…762e,0xbb0d…762e,0,85700,254.4176535
1335,0x2d93…3e07,0x2d93…3e07,0,85700,254.4176535
1336,0x62cb…8548,0x62cb…8548,0,85700,254.4176535
1337,0x53fa…593d,0x53fa…593d,0,85700,254.4176535
1338,0xe989…15e9,0xe989…15e9,0,85700,254.4176535
1339,0xc618…6e1c,0xc618…6e1c,0,85600,254.1207834
1340,0x99d1…08a4,0x99d1…08a4,0,85600,254.1207834
1341,0x6f45…46e8,0x6f45…46e8,0,85600,254.1207834
1342,0x4f61…8907,0x4f61…8907,0,85600,254.1207834
1343,0x7112…49a0,0x7112…49a0,0,85600,254.1207834
1344,0xdf14…3888,0xdf14…3888,0,85600,254.1207834
1345,0x07ab…b363,0x07ab…b363,0,85600,254.1207834
1346,0x7886…6a7c,0x7886…6a7c,0,85600,254.1207834
1347,0xad53…9ea3,0xad53…9ea3,0,85600,254.1207834
1348,0x0176…b188,0x0176…b188,0,85600,254.1207834
1349,0x4981…802f,0x4981…802f,0,85600,254.1207834
1350,0xfe8b…d9f0,0xfe8b…d9f0,0,85600,254.1207834
1351,0x88bc…4c18,0x88bc…4c18,0,85600,254.1207834
1352,0x54d8…d907,0x54d8…d907,0,85600,254.1207834
1353,0x0656…3ea3,0x0656…3ea3,0,85600,254.1207834
1354,0xffe4…9ada,0xffe4…9ada,0,85600,254.1207834
1355,0xdb6e…5bbc,0xdb6e…5bbc,0,85600,254.1207834
1356,0xcc67…dd85,0xcc67…dd85,0,85600,254.1207834
1357,0x9913…4a00,0x9913…4a00,0,85600,254.1207834
1358,0xfed9…ebac,0xfed9…ebac,0,85600,254.1207834
1359,0xdaaf…3644,0xdaaf…3644,0,85600,254.1207834
1360,0x02c3…8ae4,0x02c3…8ae4,0,85600,254.1207834
1361,0xc76e…be2c,0xc76e…be2c,0,85600,254.1207834
1362,0x2a81…b558,0x2a81…b558,0,85600,254.1207834
1363,0x63c4…db92,0x63c4…db92,0,85600,254.1207834
1364,0x13b1…e945,0x13b1…e945,0,85600,254.1207834
1365,0xfaa1…e0ef,0xfaa1…e0ef,0,85600,254.1207834
1366,0x174d…8def,0x174d…8def,0,85600,254.1207834
1367,0x7a79…02b1,0x7a79…02b1,0,85600,254.1207834
1368,0x8a27…9583,0x8a27…9583,0,85600,254.1207834
1369,0x141c…d26b,0x141c…d26b,0,85600,254.1207834
1370,0xf3c2…4bb0,0xf3c2…4bb0,0,85600,254.1207834
1371,SelujFTW,0x6c90…ddf7,850,85600,254.1207834
1372,0x2213…b03e,0x2213…b03e,0,85600,254.1207834
1373,0xcedf…66ab,0xcedf…66ab,0,85600,254.1207834
1374,0x3fe7…5edd,0x3fe7…5edd,0,85600,254.1207834
1375,0x3643…7dda,0x3643…7dda,0,85600,254.1207834
1376,0x925b…aaa4,0x925b…aaa4,0,85600,254.1207834
1377,0x2655…6666,0x2655…6666,0,85600,254.1207834
1378,0x2a81…95ac,0x2a81…95ac,0,85600,254.1207834
1379,0x2920…18d4,0x2920…18d4,0,85600,254.1207834
1380,0xdf1b…9a25,0xdf1b…9a25,0,85600,254.1207834
1381,0xb9e7…a260,0xb9e7…a260,0,85600,254.1207834
1382,0x52b6…1c53,0x52b6…1c53,0,85600,254.1207834
1383,0x0edf…ab2d,0x0edf…ab2d,0,85600,254.1207834
1384,0x72a2…8768,0x72a2…8768,0,85600,254.1207834
1385,0x7612…7c87,0x7612…7c87,0,85600,254.1207834
1386,0x6114…52c7,0x6114…52c7,0,85600,254.1207834
1387,0xee93…3fc8,0xee93…3fc8,0,85600,254.1207834
1388,0xddba…feb7,0xddba…feb7,0,85600,254.1207834
1389,0x3d31…992c,0x3d31…992c,1400,85600,254.1207834
1390,0x999e…1e21,0x999e…1e21,1900,85000,252.339563
1391,Jesus Martinez,0xff33…31d7,72200,84700,251.4489527
1392,0xe2a6…ffc2,0xe2a6…ffc2,0,84300,250.2614724
1393,0x4cef…d2b4,0x4cef…d2b4,550,84300,250.2614724
1394,smolwilder,0x12da…ad10,5300,84100,249.6677323
1395,ShazbotWarrior,0xdce5…1de1,6800,84000,249.3708622
1396,gnipspa,0xe85d…edc5,850,83800,248.7771221
1397,4kgamer4life,0x8e0c…45b2,3000,83800,248.7771221
1398,0x38b7…a8ea,0x38b7…a8ea,0,83000,246.4021615
1399,0x454d…8717,0x454d…8717,0,83000,246.4021615
1400,0x1dc2…5826,0x1dc2…5826,0,82700,245.5115513
1401,N0d3y,0x0e83…28c3,1900,81800,242.8397206
1402,Injective_Ninja,0x3bb1…c22b,25100,80700,239.5741498
1403,0x29e8…63b9,0xF,36800,80500,238.9804096
1404,0x87b7…e764,0x87b7…e764,0,80300,238.3866695
1405,0x6f16…d987,0x6f16…d987,0,80300,238.3866695
1406,0x00f0…99d5,0x00f0…99d5,0,80300,238.3866695
1407,0xa520…c2f6,0xa520…c2f6,0,79500,236.0117089
1408,Điềm Lê,0x298c…9f6c,31900,79200,235.1210987
1409,0xbc31…bd50,0xbc31…bd50,0,78900,234.2304884
1410,0xba50…ccd8,0xba50…ccd8,0,78000,231.5586578
1411,0x092f…857f,0x092f…857f,0,77700,230.6680476
1412,0xfa2d…1ecf,0xfa2d…1ecf,0,77200,229.1836972
1413,BananaOfMercy,0x8f80…6c94,350,77000,228.589957
1414,0x3927…f8ea,0x3927…f8ea,0,76300,226.5118665
1415,0x92ac…658e,0x92ac…658e,0,76000,225.6212563
1416,...,0x9c89…1785,4300,75300,223.5431658
1417,0xac0a…ad5b,0xac0a…ad5b,0,75100,222.9494256
1418,0xf52c…2054,0xf52c…2054,0,75100,222.9494256
1419,0x543b…18d3,0x543b…18d3,1200,75000,222.6525556
1420,0xd11b…3ae4,0xd11b…3ae4,0,75000,222.6525556
1421,0xeeef…1d4f,0xeeef…1d4f,0,75000,222.6525556
1422,0x1ee3…c6c3,0x1ee3…c6c3,0,74900,222.3556855
1423,0x6366…ed4f,0x6366…ed4f,200,74900,222.3556855
1424,0x38e7…33f1,0x38e7…33f1,0,74900,222.3556855
1425,0x4202…583d,0x4202…583d,0,74900,222.3556855
1426,0x735a…daf3,0x735a…daf3,0,74900,222.3556855
1427,0x07d2…8d71,0x07d2…8d71,0,74900,222.3556855
1428,0xe610…c193,0xe610…c193,0,74900,222.3556855
1429,0x0dbd…6ad9,0x0dbd…6ad9,0,74300,220.574465
1430,0x3f1a…16a2,0x3f1a…16a2,0,73600,218.4963745
1431,0xde87…68cb,0xde87…68cb,0,73500,218.1995044
1432,Rush,0x1348…9f22,22700,73300,217.6057643
1433,0x68b7…356f,0x68b7…356f,0,72700,215.8245438
1434,AAA,0x4612…971a,86100,72300,214.6370636
1435,0xfe38…91bc,0xfe38…91bc,0,72100,214.0433234
1436,AltonBOM,0x6a99…1aff,19700,71800,213.1527132
1437,Giuzu,0x526c…bed5,2500,70800,210.1840124
1438,ausguild,0xfb41…d778,47700,70700,209.8871424
1439,0xf1e3…64a7,0xf1e3…64a7,0,69800,207.2153117
1440,0xbce8…d1bc,0xbce8…d1bc,0,69800,207.2153117
1441,0x05e4…7c1a,0x05e4…7c1a,0,69800,207.2153117
1442,0xc772…e2a0,0xc772…e2a0,0,69100,205.1372212
1443,0x1a17…fd98,0x1a17…fd98,0,68800,204.246611
1444,minho,0x2466…ac12,1600,68800,204.246611
1445,Kamui,0x9df4…416d,14000,68500,203.3560007
1446,Rockenrebel,0x87ea…1b28,31900,65000,192.9655481
1447,0xff60…1ae2,0xff60…1ae2,0,65000,192.9655481
1448,0xb8f4…897e,0xb8f4…897e,0,65000,192.9655481
1449,0x3b4b…03aa,0x3b4b…03aa,0,64500,191.4811978
1450,0xe925…ddde,0xe925…ddde,0,64500,191.4811978
1451,0x7fbd…5b19,0x7fbd…5b19,0,64500,191.4811978
1452,0x23d9…6c54,0x23d9…6c54,0,64400,191.1843277
1453,0xa950…a265,0xa950…a265,250,64300,190.8874576
1454,0x1a48…20ef,0x1a48…20ef,0,64300,190.8874576
1455,0x725a…08be,0x725a…08be,0,64300,190.8874576
1456,0x12e2…2057,0x12e2…2057,0,64300,190.8874576
1457,0x64f8…187c,0x64f8…187c,0,64300,190.8874576
1458,0x2c40…89c8,0x2c40…89c8,0,64300,190.8874576
1459,0x1098…ff73,0x1098…ff73,0,64300,190.8874576
1460,0xc023…9d7b,0xc023…9d7b,0,64300,190.8874576
1461,0x5b96…b699,0x5b96…b699,0,64200,190.5905876
1462,0xe4be…e299,0xe4be…e299,0,64200,190.5905876
1463,0xd749…3310,0xd749…3310,0,64200,190.5905876
1464,0x402b…d460,0x402b…d460,0,64200,190.5905876
1465,0x9572…e385,0x9572…e385,0,64200,190.5905876
1466,0x2fd6…ba43,0x2fd6…ba43,0,64200,190.5905876
1467,0x94a6…ad26,0x94a6…ad26,0,64200,190.5905876
1468,0x126b…6b5e,0x126b…6b5e,0,64200,190.5905876
1469,0x9f29…6f86,0x9f29…6f86,0,64200,190.5905876
1470,0x990d…e17c,0x990d…e17c,0,64200,190.5905876
1471,0xfb90…5104,0xfb90…5104,0,64200,190.5905876
1472,0x6d51…ac53,0x6d51…ac53,0,64200,190.5905876
1473,0xbbe6…509f,0xbbe6…509f,0,64200,190.5905876
1474,0x9cf2…8d87,0x9cf2…8d87,0,64200,190.5905876
1475,0xb26d…fd77,0xb26d…fd77,0,64200,190.5905876
1476,0xc6c9…70f8,0xc6c9…70f8,0,64200,190.5905876
1477,0x0e9e…54c6,0x0e9e…54c6,0,64200,190.5905876
1478,0xece4…5457,0xece4…5457,0,64200,190.5905876
1479,0x9d35…f087,0x9d35…f087,0,64200,190.5905876
1480,0x135f…6689,0x135f…6689,0,64200,190.5905876
1481,0xdb1c…24da,0xdb1c…24da,0,64200,190.5905876
1482,0x3cb8…1d0c,0x3cb8…1d0c,0,64200,190.5905876
1483,0x4e51…ef06,0x4e51…ef06,0,64200,190.5905876
1484,0xb40b…ea7b,0xb40b…ea7b,0,64200,190.5905876
1485,0xfdbf…c8b1,0xfdbf…c8b1,0,64200,190.5905876
1486,0xa79f…372a,0xa79f…372a,0,64200,190.5905876
1487,0x2816…f526,0x2816…f526,0,64200,190.5905876
1488,0x2a8f…bd63,0x2a8f…bd63,0,64200,190.5905876
1489,0xaff4…01cc,0xaff4…01cc,0,64200,190.5905876
1490,0x5bb0…21dd,0x5bb0…21dd,0,64200,190.5905876
1491,0xc809…3799,0xc809…3799,0,64200,190.5905876
1492,0xbc93…5a75,0xbc93…5a75,0,64200,190.5905876
1493,0x8fb4…99ec,0x8fb4…99ec,0,64200,190.5905876
1494,0x4065…69c6,0x4065…69c6,0,64200,190.5905876
1495,0xe69b…07a6,0xe69b…07a6,0,64200,190.5905876
1496,0x6270…6be1,0x6270…6be1,0,64200,190.5905876
1497,0x1bd7…6b1c,0x1bd7…6b1c,0,64200,190.5905876
1498,0xd2d2…5911,0xd2d2…5911,0,64200,190.5905876
1499,0x472e…c38b,0x472e…c38b,0,64200,190.5905876
1500,0xa374…168b,0xa374…168b,0,64200,190.5905876
1501,0x92e1…17df,0x92e1…17df,0,64200,190.5905876
1502,0x09ed…0eeb,0x09ed…0eeb,0,64200,190.5905876
1503,0xe500…7f30,0xe500…7f30,0,64200,190.5905876
1504,0x6564…4afa,0x6564…4afa,0,64200,190.5905876
1505,0xe8a7…adf8,0xe8a7…adf8,0,64200,190.5905876
1506,0x208b…d2a3,0x208b…d2a3,0,64200,190.5905876
1507,0xd751…8df8,0xd751…8df8,0,64200,190.5905876
1508,0x0783…0da9,0x0783…0da9,0,64200,190.5905876
1509,0x0caf…ea46,0x0caf…ea46,0,64200,190.5905876
1510,0x28df…4bb7,0x28df…4bb7,0,64200,190.5905876
1511,0x8c14…24cc,0x8c14…24cc,0,64200,190.5905876
1512,0x6ed6…1db1,0x6ed6…1db1,0,64200,190.5905876
1513,0x1f2e…386e,0x1f2e…386e,0,64200,190.5905876
1514,0x534a…7587,0x534a…7587,0,64200,190.5905876
1515,0x8209…05d4,0x8209…05d4,0,64200,190.5905876
1516,0x4459…2aaf,0x4459…2aaf,0,64200,190.5905876
1517,0x36b3…d860,0x36b3…d860,0,64200,190.5905876
1518,0xf2f0…377e,0xf2f0…377e,0,64200,190.5905876
1519,0xa588…2fcc,0xa588…2fcc,0,64200,190.5905876
1520,0x6be9…97b1,0x6be9…97b1,0,64200,190.5905876
1521,0xb8cf…a8f4,0xb8cf…a8f4,0,64200,190.5905876
1522,0x4c9c…609e,0x4c9c…609e,0,64200,190.5905876
1523,0xf118…12e3,0xf118…12e3,0,64200,190.5905876
1524,0x052c…d768,0x052c…d768,0,64200,190.5905876
1525,0x8b92…1bc5,0x8b92…1bc5,0,64200,190.5905876
1526,0xb749…9f88,0xb749…9f88,0,64200,190.5905876
1527,0x5341…8472,0x5341…8472,0,64200,190.5905876
1528,0x8d19…989b,0x8d19…989b,0,64200,190.5905876
1529,0xbf41…6f33,0xbf41…6f33,0,64200,190.5905876
1530,0x0b5d…243b,0x0b5d…243b,0,64200,190.5905876
1531,0x7405…fede,0x7405…fede,0,64200,190.5905876
1532,0xaa65…c82f,0xaa65…c82f,0,64200,190.5905876
1533,0x4dc3…fe73,0x4dc3…fe73,0,64200,190.5905876
1534,0x9e7f…160b,0x9e7f…160b,0,64200,190.5905876
1535,0x65a3…34b0,0x65a3…34b0,0,64200,190.5905876
1536,0x7829…e471,0x7829…e471,0,64200,190.5905876
1537,0xe388…4822,0xe388…4822,0,64200,190.5905876
1538,0x6cba…0b5a,0x6cba…0b5a,0,64200,190.5905876
1539,0x28df…4bb8,0x28df…4bb8,0,64200,190.5905876
1540,0x993a…d2d8,0x993a…d2d8,0,64200,190.5905876
1541,0x33bf…e5e1,0x33bf…e5e1,0,64200,190.5905876
1542,0x71c4…1521,0x71c4…1521,0,64200,190.5905876
1543,0xd6b2…4851,0xd6b2…4851,0,64200,190.5905876
1544,0x546c…2a1d,0x546c…2a1d,0,64200,190.5905876
1545,0xca33…0e2c,0xca33…0e2c,0,64200,190.5905876
1546,0x64f6…6f73,0x64f6…6f73,0,64200,190.5905876
1547,0x4978…7216,0x4978…7216,0,64200,190.5905876
1548,0x37b6…d0a3,0x37b6…d0a3,0,64200,190.5905876
1549,0xf06f…717f,0xf06f…717f,0,64200,190.5905876
1550,0xe156…e057,0xe156…e057,0,64200,190.5905876
1551,0x5860…6a9e,0x5860…6a9e,0,64200,190.5905876
1552,0x0777…eae3,0x0777…eae3,0,64200,190.5905876
1553,0x3315…f654,0x3315…f654,0,64200,190.5905876
1554,0xdb5d…f8c0,0xdb5d…f8c0,0,64200,190.5905876
1555,0x835d…3166,0x835d…3166,0,64200,190.5905876
1556,0x4f88…2787,0x4f88…2787,0,64200,190.5905876
1557,0xcbf1…d4b5,0xcbf1…d4b5,0,64200,190.5905876
1558,0x388a…8e9d,0x388a…8e9d,0,64200,190.5905876
1559,0x90c4…1879,0x90c4…1879,0,64200,190.5905876
1560,0xbe81…62e7,0xbe81…62e7,0,64200,190.5905876
1561,0xe19a…ab25,0xe19a…ab25,0,64200,190.5905876
1562,0x602f…3760,0x602f…3760,0,64200,190.5905876
1563,0xfef0…e909,0xfef0…e909,0,64200,190.5905876
1564,0x8300…7809,0x8300…7809,0,64200,190.5905876
1565,0xf0d6…c09b,0xf0d6…c09b,0,64200,190.5905876
1566,0xa260…a4cf,0xa260…a4cf,0,64200,190.5905876
1567,0x7fdc…5e9a,0x7fdc…5e9a,0,64200,190.5905876
1568,0x5d33…bff3,0x5d33…bff3,0,64200,190.5905876
1569,0x6211…9df5,0x6211…9df5,0,64200,190.5905876
1570,0xf1bc…b412,0xf1bc…b412,0,64200,190.5905876
1571,0x939b…c461,0x939b…c461,0,64200,190.5905876
1572,0xa824…bd33,0xa824…bd33,0,64200,190.5905876
1573,0x50f1…4024,0x50f1…4024,0,64200,190.5905876
1574,0xab8c…fd4d,0xab8c…fd4d,0,64200,190.5905876
1575,0xeba8…56dd,0xeba8…56dd,0,64200,190.5905876
1576,0x177d…7709,0x177d…7709,0,64200,190.5905876
1577,0xc130…5109,0xc130…5109,0,64200,190.5905876
1578,0x9ad5…daff,0x9ad5…daff,0,64200,190.5905876
1579,Neb,0x42be…5941,27200,64000,189.9968474
1580,0x4288…ea01,0x4288…ea01,0,63800,189.4031073
1581,kdog77,0x4b0a…3af5,2600,63800,189.4031073
1582,0xc2e0…4676,0xc2e0…4676,0,63500,188.512497
1583,Atenkai,0x274e…1c68,6500,62800,186.4344065
1584,0x97e3…f4b5,0x97e3…f4b5,0,62300,184.9500561
1585,0x1cf3…c0c4,0x1cf3…c0c4,800,62000,184.0594459
1586,0x727a…12aa,0x727a…12aa,0,61600,182.8719656
1587,0x9fc4…40e7,0x9fc4…40e7,0,60800,180.497005
1588,Yhogii,0x1168…3397,35100,60600,179.9032649
1589,0x9320…de70,0x9320…de70,0,60200,178.7157846
1590,0xc948…8450,0xc948…8450,0,59300,176.0439539
1591,aFrozenBird,0x2444…f497,9300,59100,175.4502138
1592,0x51fc…2eac,0x51fc…2eac,0,58900,174.8564736
1593,0x79c4…2db9,0x79c4…2db9,0,58600,173.9658634
1594,0x1c55…0710,0x1c55…0710,0,58600,173.9658634
1595,0x3dc9…53a4,0x3dc9…53a4,2700,56700,168.325332
1596,Quang Do,0x1386…5f34,6700,56600,168.0284619
1597,0x377a…0705,0x377a…0705,100,55900,165.9503714
1598,0xeb31…fc4b,0xeb31…fc4b,0,55800,165.6535013
1599,0x24f8…3fa0,0x24f8…3fa0,0,55800,165.6535013
1600,0x8548…7429,0x8548…7429,0,55600,165.0597612
1601,0xbe27…4398,0xbe27…4398,0,55500,164.7628911
1602,0xbc40…4525,0xbc40…4525,0,55000,163.2785407
1603,0xed58…4f7c,0xed58…4f7c,0,54800,162.6848006
1604,0x80a2…8592,0xJL,7800,54000,160.30984
1605,0x964c…5cf4,0x964c…5cf4,0,53800,159.7160998
1606,0xb9f5…43bc,0xb9f5…43bc,0,53800,159.7160998
1607,0x186d…4caf,0x186d…4caf,0,53800,159.7160998
1608,0x39f2…4cf8,0x39f2…4cf8,0,53800,159.7160998
1609,0xfa25…f356,0xfa25…f356,0,53700,159.4192298
1610,0x0668…f33d,0x0668…f33d,0,53700,159.4192298
1611,0x754b…1079,0x754b…1079,0,53700,159.4192298
1612,0x9cd7…8546,0x9cd7…8546,0,53700,159.4192298
1613,H0LL0W,0x127b…e900,37500,53700,159.4192298
1614,pipiK,0xd6d6…f520,1200,53700,159.4192298
1615,0xe5f1…9a88,0xe5f1…9a88,0,53700,159.4192298
1616,0xd497…2006,0xd497…2006,0,53600,159.1223597
1617,0xbc79…fe1b,0xbc79…fe1b,0,53600,159.1223597
1618,0x389c…6f74,0x389c…6f74,0,53600,159.1223597
1619,0x0a17…3102,0x0a17…3102,0,53600,159.1223597
1620,0x2f2d…4833,0x2f2d…4833,0,53600,159.1223597
1621,0x2d0d…b085,0x2d0d…b085,0,53500,158.8254896
1622,0x6edb…b544,0x6edb…b544,0,53500,158.8254896
1623,0xb54e…1e96,0xb54e…1e96,0,53500,158.8254896
1624,0x0eb0…79df,0x0eb0…79df,0,53500,158.8254896
1625,0xbf6e…72d0,0xbf6e…72d0,0,53500,158.8254896
1626,0xf75e…4ede,0xf75e…4ede,0,53500,158.8254896
1627,0xd291…7b56,0xd291…7b56,0,53500,158.8254896
1628,0xfcec…1822,0xfcec…1822,0,53500,158.8254896
1629,0xb8ba…ada2,0xb8ba…ada2,0,53500,158.8254896
1630,0xe924…d0a1,0xe924…d0a1,0,53500,158.8254896
1631,0xb691…fd60,0xb691…fd60,0,53500,158.8254896
1632,0x65e4…b08d,0x65e4…b08d,0,53500,158.8254896
1633,0x217d…8918,0x217d…8918,0,53500,158.8254896
1634,0x9057…9185,0x9057…9185,0,53500,158.8254896
1635,0xe06f…18fd,0xe06f…18fd,0,53500,158.8254896
1636,0xfb2d…69e9,0xfb2d…69e9,0,53500,158.8254896
1637,0x5fa3…5a46,0x5fa3…5a46,0,53500,158.8254896
1638,0x81dc…9af5,0x81dc…9af5,0,53500,158.8254896
1639,0x4e99…396d,0x4e99…396d,0,53500,158.8254896
1640,0x848e…462d,0x848e…462d,0,53500,158.8254896
1641,0x27a4…7f60,0x27a4…7f60,0,53500,158.8254896
1642,0x1101…9232,0x1101…9232,0,53500,158.8254896
1643,0x09a1…631b,0x09a1…631b,0,53500,158.8254896
1644,0xee17…ac59,0xee17…ac59,0,53500,158.8254896
1645,0x481c…526f,0x481c…526f,0,53500,158.8254896
1646,0x4c3c…9fe5,0x4c3c…9fe5,0,53500,158.8254896
1647,0xf2e6…bf53,0xf2e6…bf53,1100,52400,155.5599188
1648,0x3c22…ec1e,0x3c22…ec1e,0,52200,154.9661787
1649,0x330c…f7ff,0x330c…f7ff,0,52200,154.9661787
1650,0x26f0…5506,0x26f0…5506,0,52000,154.3724385
1651,0xf8b1…6c60,0xf8b1…6c60,1800,52000,154.3724385
1652,0x70e1…9fea,0x70e1…9fea,0,51600,153.1849582
1653,0xfd41…eb60,0xfd41…eb60,0,51500,152.8880881
1654,0x3fc7…cb87,0x3fc7…cb87,0,51100,151.7006078
1655,Royal Wilder,0x2b8b…0549,130300,50800,150.8099976
1656,PRiMe PeRf,0x602e…29e8,27700,50700,150.5131276
1657,0xe50a…e1d4,0xe50a…e1d4,0,50600,150.2162575
1658,0x20f7…fc5f,0x20f7…fc5f,0,50400,149.6225173
1659,0xf319…4383,0xf319…4383,0,50000,148.435037
1660,0x9c12…1655,0x9c12…1655,0,50000,148.435037
1661,Zach Wilder,0x20b3…f7f5,21000,49900,148.138167
1662,0xad4c…659e,0xad4c…659e,0,49400,146.6538166
1663,0xca6a…5b44,0xca6a…5b44,0,49300,146.3569465
1664,0x274e…669b,0x274e…669b,0,48600,144.278856
1665,0xc510…fc9b,0xc510…fc9b,0,48300,143.3882458
1666,Handyman,0xffef…3e1a,29900,47600,141.3101553
1667,0x287d…39f9,0x287d…39f9,0,47400,140.7164151
1668,WilderKai,0xe375…0626,1100,47200,140.122675
1669,0x8dac…6c32,0x8dac…6c32,0,47100,139.8258049
1670,0xaf45…742a,0xaf45…742a,0,46900,139.2320647
1671,0xdd4c…7922,0xdd4c…7922,0,46800,138.9351947
1672,MagnumWilder,0x3ec9…fbea,13600,46400,137.7477144
1673,0x56e8…a3a2,0x56e8…a3a2,11700,46100,136.8571041
1674,CommanderBeamish,0xd3e5…2ae6,7700,46100,136.8571041
1675,0x156b…b3f3,0x156b…b3f3,0,45900,136.263364
1676,0xac59…0a46,0xac59…0a46,0,45900,136.263364
1677,0x0286…1537,0x0286…1537,0,45900,136.263364
1678,0x4dc1…081c,0x4dc1…081c,0,45800,135.9664939
1679,0x61aa…7406,0x61aa…7406,0,45500,135.0758837
1680,0x1b05…cb24,0x1b05…cb24,0,45500,135.0758837
1681,0x68da…17eb,0x68da…17eb,0,45000,133.5915333
1682,0xa60e…228f,0xa60e…228f,0,45000,133.5915333
1683,0x104f…31d9,0x104f…31d9,0,43500,129.1384822
1684,0x9cd9…1ca3,0x9cd9…1ca3,0,43400,128.8416121
1685,skyfall,0x01c3…bf3f,3400,43400,128.8416121
1686,wilderrider,0x5468…4718,2400,43400,128.8416121
1687,0xf3f0…720e,0xf3f0…720e,0,43300,128.5447421
1688,0x778a…262c,0x778a…262c,0,43200,128.247872
1689,0x261c…cf8f,0x261c…cf8f,0,43100,127.9510019
1690,0xf7b5…add6,0xf7b5…add6,0,43100,127.9510019
1691,0xbf5b…3096,0xbf5b…3096,0,43000,127.6541319
1692,0x0bc9…571c,0x0bc9…571c,0,43000,127.6541319
1693,0x1e05…bf1a,0x1e05…bf1a,0,43000,127.6541319
1694,0x91f8…852c,0x91f8…852c,0,43000,127.6541319
1695,0x9c78…9de0,0x9c78…9de0,0,43000,127.6541319
1696,0x7fe1…9859,0x7fe1…9859,0,43000,127.6541319
1697,0x6fa5…c305,0x6fa5…c305,0,43000,127.6541319
1698,0x210e…5e91,0x210e…5e91,0,43000,127.6541319
1699,0x8e4a…0fb0,0x8e4a…0fb0,0,43000,127.6541319
1700,0xc348…90b5,0xc348…90b5,0,43000,127.6541319
1701,0x341a…8119,0x341a…8119,0,43000,127.6541319
